url,id,start_datetime,start_date,start_time,end_datetime,end_date,end_time,duration,room,slug,title,track,type,language,abstract,description,translation,translation_derived,is_partner_session,speakers
https://re-publica.com/de/session/welcome-everybody-its-republica-time,0,2023-06-05 10:30:00+02:00,2023-06-05,10:30,2023-06-05 11:15:00+02:00,2023-06-05,11:15,0:45,Stage 1,welcome-everybody-it-s-re-publica-time,Welcome everybody - it's re:publica time!,This is FUN.,Vortrag,de,Welcome back to re:publica 23,"Welcome back to re:publica 23!
We are looking forward to three fantastic days with you.",True,True,False,"Andreas Gebhard, Markus Beckedahl, Tanja Haeusler, Johnny Haeusler"
https://re-publica.com/de/session/powerplay-macht-und-sexismus-der-medienbranche,0,2023-06-05 11:15:00+02:00,2023-06-05,11:15,2023-06-05 12:15:00+02:00,2023-06-05,12:15,1:00,Stage 5,powerplay-macht-und-sexismus-in-der-medienbranche,Powerplay. Macht und Sexismus in der Medienbranche,Medien,Panel-Diskussion,de,"In den vergangenen Jahren haben MeToo-Debatten dazu geführt, dass wir als Gesellschaft ein stärkeres Bewusstsein für Macht- und Abhängigkeitsverhältnisse bekommen...","In den vergangenen Jahren haben MeToo-Debatten dazu geführt, dass wir als Gesellschaft ein stärkeres Bewusstsein für Macht- und Abhängigkeitsverhältnisse bekommen haben. Ausgelöst wurden sie in der Regel immer durch journalistische Recherchen. Darum soll es in dieser Diskussion gehen.",False,False,False,"Juliane Löffler, Pia Stendera, Lena von Holt, Daniel Drepper"
https://re-publica.com/de/session/ai-privacy-and-surveillance-business-model,0,2023-06-05 11:15:00+02:00,2023-06-05,11:15,2023-06-05 12:15:00+02:00,2023-06-05,12:15,1:00,Stage 1,ai-privacy-and-the-surveillance-business-model,"AI, Privacy, and the Surveillance Business Model",Politik & Gesellschaft,Vortrag,en,Opening Keynote given by Signal President Meredith Whittaker,Opening Keynote given by Signal President Meredith Whittaker,True,True,False,Meredith Whittaker
https://re-publica.com/de/session/sozialstaat-40-was-macht-eine-innovative-verwaltung-aus,0,2023-06-05 12:30:00+02:00,2023-06-05,12:30,2023-06-05 13:30:00+02:00,2023-06-05,13:30,1:00,Foyer,sozialstaat-4-0-was-macht-eine-innovative-verwaltung-aus,Sozialstaat 4.0 - Was macht eine innovative Verwaltung aus?,Arbeitswelten,Panel-Diskussion,de,"Eine funktionierende, moderne Verwaltung stärkt das Vertrauen der Bürger*innen in den Staat - gerade in Krisenzeiten","Eine funktionierende, moderne Verwaltung stärkt das Vertrauen der Bürger*innen in den Staat - gerade in Krisenzeiten. Was muss also geschehen, damit unser Sozialstaat und seine Behörden digital, innovativ und effizient arbeiten können? Welche Rolle spielen dabei digitale Technologien wie Künstliche Intelligenz?",False,False,True,"Katharina Zweig, Jakob Kort, Ana Dujić, Mads Pankow"
https://re-publica.com/de/session/internet-porn-aber-nur-mit-altersverifikation,0,2023-06-05 12:30:00+02:00,2023-06-05,12:30,2023-06-05 13:00:00+02:00,2023-06-05,13:00,0:30,Stage 4,the-internet-is-for-porn-aber-nur-mit-altersverifikation,The internet is for porn – aber nur mit Altersverifikation,Medien,Panel-Diskussion,de,The internet is for porn,The internet is for porn: Rund 30 Prozent des weltweiten Traffics ist pornografischen Ursprungs.  Entsprechende Inhalte dürfen nur nach erfolgter Alterskontrolle angeboten werden. Die Kommission für Jugendmedienschutz (KJM) der Landesmedienanstalten ist für die Umsetzung zuständig – und geht mit Kritiker*innen ins Gespräch.,False,False,False,"Marc Jan Eumann, Paulita Pappel, Torben Klausa"
https://re-publica.com/de/session/was-bedeutet-kollaboration-co-creation-meetup,0,2023-06-05 12:30:00+02:00,2023-06-05,12:30,2023-06-05 13:30:00+02:00,2023-06-05,13:30,1:00,Fabmobil,was-bedeutet-kollaboration-co-creation-meetup,Was bedeutet kollaboration co-creation (MeetUp),Technologie & Wissenschaft,Meet Up,de,Wie geht das eigentlich,"Wie geht das eigentlich: Co Creation mit einem Roboter? 
Wie fühlt sich das an: Wenn ein Roboter auf Augenhöhe mitgestaltet?

In dem Meet Up erzählen Studierende der Burg Giebichenstein Kunsthochschule Halle, wie sie Roboterarme im Designprozess als gleichwertige Partner einsetzen und wie die mitgebrachte Roboter Installation funktioniert.",False,False,False,Christian Zöllner
https://re-publica.com/de/session/creators-and-artists-unite,0,2023-06-05 12:30:00+02:00,2023-06-05,12:30,2023-06-05 13:30:00+02:00,2023-06-05,13:30,1:00,Meet Up Flutgraben,creators-and-artists-unite,"Creators and artists, unite!",Kunst & Kultur,Meet Up,en,Facing potentially disruptive developments alone can be frustrating and scary,Facing potentially disruptive developments alone can be frustrating and scary. Together you are stronger! That's why this meetup will feature various associations of artists and creatives - from unions to collectives to cooperatives to DAOs - who will share how to make the most of the new world of AI and Web3 technologies for their members.,False,False,False,"Eric Eitel, Magdalena Ziomek, Ela Kagel, Sheree Domingo, Lisa Mangold, Kirsten  Grebasch"
https://re-publica.com/de/session/ueber-geld-spricht-man-doch,0,2023-06-05 12:30:00+02:00,2023-06-05,12:30,2023-06-05 13:00:00+02:00,2023-06-05,13:00,0:30,Stage 1,über-geld-spricht-man-doch,"""Über Geld spricht man doch!“",Politik & Gesellschaft,Vortrag,de,"""Über Geld spricht man nicht, man hat es!“ - Es ist an der Zeit, das wir das ändern, findet Marlene...","""Über Geld spricht man nicht, man hat es!“ - Es ist an der Zeit, das wir das ändern, findet Marlene Engehorn. Warum die Millionenerbin das so sieht und wie Geld und Machtstrukturen zusammenhängen, darüber spricht sie mit Geraldine de Bastion.",True,True,False,"Marlene Engelhorn, Geraldine de Bastion"
https://re-publica.com/de/session/transformative-bildung-welche-digitalen-lernraeume-brauchen-wir-fuer-die-sozial,0,2023-06-05 12:30:00+02:00,2023-06-05,12:30,2023-06-05 13:30:00+02:00,2023-06-05,13:30,1:00,Hoppetosse,transformative-bildung-welche-digitalen-lernräume-brauchen-wir-für-die-sozial-ökologische-transformation,Transformative Bildung: welche (digitalen) Lernräume brauchen wir für die sozial-ökologische Transformation?,Lernen & Wissen,Panel-Diskussion,de,In Zeiten multipler sozialer und ökologischer Krisen brauchen wir eine Neuausrichtung der Bildung in allen Bereichen – damit sie transformativ...,"In Zeiten multipler sozialer und ökologischer Krisen brauchen wir eine Neuausrichtung der Bildung in allen Bereichen – damit sie transformativ wirkt und Kompetenzen für den Wandel stärkt. Im Panel klären wir Ansatz und Ziele der transformativen Bildung. Fragen dabei besonders nach Instrumenten und Formaten, die machtkritische Perspektiven eröffnen.",False,False,False,"Silke Ramelow, Evelyn Linde, Katrin Hünemörder, Christine Kolbe"
https://re-publica.com/de/session/cash-or-cashless-who-cares-its-about-how-money-and-finance-industry-can-be-catalyst,0,2023-06-05 12:30:00+02:00,2023-06-05,12:30,2023-06-05 13:00:00+02:00,2023-06-05,13:00,0:30,Stage 2,cash-or-cashless-who-cares-it-s-about-how-money-and-the-finance-industry-can-be-a-catalyst-for-the-sustainability-transformation,Cash or cashless? Who cares! It’s about how money and the finance industry can be a catalyst for the sustainability transformation.,Wirtschaft & Verantwortung,Panel-Diskussion,en,"In the last few years, financial service providers have increasingly been constrained to adapt to the new kid on the...","In the last few years, financial service providers have increasingly been constrained to adapt to the new kid on the block: climate change.  

Yet a new banking era is on the rise and most still fail to see the role and, frankly, the gold mine the financial sector is sitting on when it comes to achieving an effective sustainability transformation.",True,False,True,"David Lais, Lubomila Jordanova, Lesley Li, Alexander Langer"
https://re-publica.com/de/session/medienbildung-needs-cash-und-was-noch-meetup-medienpaedagogik,0,2023-06-05 12:30:00+02:00,2023-06-05,12:30,2023-06-05 13:30:00+02:00,2023-06-05,13:30,1:00,Media Meet Up,medienbildung-needs-cash-und-was-noch-meetup-medienpädagogik,Medienbildung needs Cash - und was noch? MeetUp Medienpädagogik,Lernen & Wissen,Meet Up,de,Wir wissen,"Wir wissen: Auch in der Medienbildung geht nichts ohne Geld, aber es geht um mehr als das! Wie gelingen medienpädagogische Projekte? Wo steht ihr, was habt ihr gelernt, wo wollt ihr hin und was braucht ihr dafür? Methoden, Kooperationen, Themen, Zielgruppen, Erfolge — Medienpädagog*innen, lasst uns auf, von und bei der #rp23 voneinander lernen!",False,False,False,"Lidia de Reese, Jo Schuler"
https://re-publica.com/de/session/im-sorry-hal-i-wont-let-you-do,0,2023-06-05 12:30:00+02:00,2023-06-05,12:30,2023-06-05 13:30:00+02:00,2023-06-05,13:30,1:00,Stage 5,i-m-sorry-hal-i-won-t-let-you-do-that,"I'm sorry HAL, I won't let you do that.",Technologie & Wissenschaft,Vortrag,de,"DALL-E, ChatGPT … es ist schwer ""KI""s zu umgehen","DALL-E, ChatGPT … es ist schwer ""KI""s zu umgehen. Zwischen den Heilsversprechen von Evangelist*innen und den Untergangsszenarien einiger Kritiker*innen ist es schwer über diese Systeme zu sprechen. Die Systeme mögen sich wie eine unaufhaltbare Flutwelle anfühlen, aber das sind die nicht: Lassen wir ""AI Realism"" hinter uns, lernen wir das ""Nein"".",True,False,False,tante
https://re-publica.com/de/session/jeder-hat-das-recht-mehr-aus-dem-geld-herauszuholen-wirklich-jeder,0,2023-06-05 12:30:00+02:00,2023-06-05,12:30,2023-06-05 13:00:00+02:00,2023-06-05,13:00,0:30,Trödelhalle,jede-r-hat-das-recht-mehr-aus-dem-geld-herauszuholen-wirklich-jede-r,"Jede/r hat das Recht, mehr aus dem Geld herauszuholen. Wirklich jede/r!",Wirtschaft & Verantwortung,Vortrag,de,"Geld ist knapp, bei den meisten von uns","Geld ist knapp, bei den meisten von uns. Oft wissen wir nicht, wie wir mehr aus dem Geld herausholen, wie wir Banken + Versicherungen kurz halten. Doch das geht: Ich arbeite bei Finanztip seit 9 Jahren daran, Dir die richtigen Infos zu geben. Gemeinnützig, via Google, mit eigenem Newsletter. 60 Millionen mal hat es 2022 geklappt. Ich zeig Dir, wie.",False,False,False,Hermann-Josef  Tenhagen
https://re-publica.com/de/session/ist-chatgpt-das-neue-nein-ueber-die-schwierigkeit-eine-ki-mit-fakten-zu-koppeln,0,2023-06-05 12:30:00+02:00,2023-06-05,12:30,2023-06-05 13:30:00+02:00,2023-06-05,13:30,1:00,ARD Perspective Lab,ist-chatgpt-das-neue-nein-über-die-schwierigkeit-eine-ki-mit-fakten-zu-koppeln,"„Ist ChatGPT das neue...” „Nein!” // Über die Schwierigkeit, eine KI mit Fakten zu koppeln",Medien,Panel-Diskussion,de,ChatGPT macht Spaß,"ChatGPT macht Spaß. Es kann Essays schreiben, Drehbücher generieren oder Textbausteine fürs Marketing formulieren. Aber eins kann es nicht: streng mit Fakten umgehen. Für die Sportschau haben wir versucht, das GPT-Sprachmodell für Spielberichte zur Fußball-Bundesliga zu nutzen - und sind dabei schnell an Grenzen gestoßen.",False,False,True,Dennis Horn
https://re-publica.com/de/session/restart-aufklaerung,0,2023-06-05 12:30:00+02:00,2023-06-05,12:30,2023-06-05 13:00:00+02:00,2023-06-05,13:00,0:30,Lightning Box 2,re-start-aufklärung,Re:start Aufklärung,Medien,Lightning Talk,de,Was folgt auf Massenentlassungen im klassischen Journalismus,"Was folgt auf Massenentlassungen im klassischen Journalismus? Wir glauben an eine Gründungswelle der Aufklärung. In etlichen Kommunen, auf dem Land, entsteht eine Bewegung fern ab der großen Städte. Das besondere daran: Jede*r kann teilhaben. Wir schaffen den gemeinnützigen Journalismus.",False,False,False,David Schraven
https://re-publica.com/de/session/state-art-design-and-artificial-intelligence,0,2023-06-05 12:30:00+02:00,2023-06-05,12:30,2023-06-05 13:00:00+02:00,2023-06-05,13:00,0:30,Stage 3,state-of-the-art-of-design-and-artificial-intelligence,State of the Art of Design and Artificial Intelligence,Kunst & Kultur,Vortrag,en,For most creatives artificial intelligence is still a mystery,For most creatives artificial intelligence is still a mystery. The talk aims at informing creatives and shedding light upon the vast field of design with and for AI.,False,False,False,Sebastian Löwe
https://re-publica.com/de/session/climate-change-labstorm,0,2023-06-05 12:30:00+02:00,2023-06-05,12:30,2023-06-05 13:00:00+02:00,2023-06-05,13:00,0:30,Home Base,climate-change-labstorm,Climate Change - LabStorm,Politik & Gesellschaft,Vortrag,en,Celebrate the impacts of the Global South Maker Community to mitigate climate change effects locally,"Celebrate the impacts of the Global South Maker Community to mitigate climate change effects locally! LabStorm invited 30 people of different ages, classes, genders, and ethnicities from Brazil to a citizen laboratory focused on generating citizen innovation prototypes to combat the climate emergency.",False,False,False,"Ricardo Ruiz Freire, Melanie Chan"
https://re-publica.com/de/session/community-vs-cash-coworking-spaces-zwischen-gemeinschafts-und-dienstleistungsorientierung,0,2023-06-05 12:30:00+02:00,2023-06-05,12:30,2023-06-05 13:00:00+02:00,2023-06-05,13:00,0:30,Lightning Box 1,community-vs-cash-coworking-spaces-zwischen-gemeinschafts-und-dienstleistungsorientierung,Community vs. Cash: Coworking Spaces zwischen Gemeinschafts- und Dienstleistungsorientierung,Arbeitswelten,Lightning Talk,de,Der Talk beschäftigt sich mit der Gemeinschaftlichkeit bei der Arbeit im Kontext von Coworking Spaces,Der Talk beschäftigt sich mit der Gemeinschaftlichkeit bei der Arbeit im Kontext von Coworking Spaces. Wie erleben Coworker*innen die Gemeinschaft im Coworking Space? Und welche Spannungen entstehen aus dem Nebeneinander von Gemeinschafts- und Dienstleistungsorientierung im Coworking-Space-Alltag? Was lässt sich für die Arbeitswelt lernen?,False,False,False,Alexandra Bernhardt
https://re-publica.com/de/session/theater-als-artbeauty-hackspace,0,2023-06-05 12:30:00+02:00,2023-06-05,12:30,2023-06-05 13:30:00+02:00,2023-06-05,13:30,1:00,Stage 6,theater-als-art-beauty-hackspace,Theater als Art&Beauty Hackspace,Medien,Vortrag,de,"Von Mixed-Reality Opernabenden mit über 500 VR-Brillen im Saal, über sinfonische Videospielmusik-Konzerte oder einem bundesweiten Versandprogramm für 360° Theaterstücke, bis...","Von Mixed-Reality Opernabenden mit über 500 VR-Brillen im Saal, über sinfonische Videospielmusik-Konzerte oder einem bundesweiten Versandprogramm für 360° Theaterstücke, bis hin zu location-based gaming und surrealistischem Schauspiel in Augmented Reality: Das Staatstheater Augsburg macht Theater für das 21. Jahrhundert.",False,False,False,Tina Lorenz
https://re-publica.com/de/session/gorillas-story-der-schnelle-hype-und-das-jaehe-ende-von-startups,0,2023-06-05 13:00:00+02:00,2023-06-05,13:00,2023-06-05 13:30:00+02:00,2023-06-05,13:30,0:30,Lightning Box 2,gorillas-story-der-schnelle-hype-und-das-jähe-ende-von-startups,Gorillas-Story: Der schnelle Hype und das jähe Ende von Startups,Wirtschaft & Verantwortung,Lightning Talk,de,Die Wirtschaftsjournalistin Sarah Heuberger begleitete den rasanten Aufstieg (und Fall?) des gehypten Startups Gorillas von Beginn an,Die Wirtschaftsjournalistin Sarah Heuberger begleitete den rasanten Aufstieg (und Fall?) des gehypten Startups Gorillas von Beginn an. In ihrem Talk führt sie hinter die Kulissen des Schnell-Lieferdiensts: Wieso wurde dieses Unternehmen schon nach wenigen Monaten mit Milliarden Euro bewertet? Und was ist auf dem Weg nach oben schiefgegangen?,False,False,False,Sarah  Heuberger
https://re-publica.com/de/session/katastrophenhilfe-unfucked-flutwein-zeigt-wie-alte-gesetze-digitale-solidaritaet-ausbremsen,0,2023-06-05 13:00:00+02:00,2023-06-05,13:00,2023-06-05 13:30:00+02:00,2023-06-05,13:30,0:30,Lightning Box 1,katastrophenhilfe-unfucked-flutwein-zeigt-wie-alte-gesetze-digitale-solidarität-ausbremsen,Katastrophenhilfe unfucked? - #flutwein zeigt wie alte Gesetze digitale Solidarität ausbremsen,Politik & Gesellschaft,Lightning Talk,de,Wie können wir bei Krisen und Katastrophen besser helfen,Wie können wir bei Krisen und Katastrophen besser helfen? Was ist für Katastrophenhilfe unfucked notwendig? Lösungsansätze und konkrete Forderungen an die Politik werden mit dem Publikum diskutiert.,False,False,True,Daniel Koller
https://re-publica.com/de/session/die-finanzierung-unserer-zukunft-ein-gespraech-zwischen-christian-lindner-und-andreas,0,2023-06-05 13:00:00+02:00,2023-06-05,13:00,2023-06-05 13:30:00+02:00,2023-06-05,13:30,0:30,Stage 1,die-finanzierung-unserer-zukunft-ein-gespräch-zwischen-christian-lindner-und-andreas-gebhard,Die Finanzierung unserer Zukunft - Ein Gespräch zwischen Christian Lindner und Andreas Gebhard,Wirtschaft & Verantwortung,Vortrag,de,Auf der re:publica 2023 freuen wir uns auf Bundefinanzminister Christian Lindner im Gespräch mit re:publica-Mitgründer Andreas Gebhard.,Auf der re:publica 2023 freuen wir uns auf Bundefinanzminister Christian Lindner im Gespräch mit re:publica-Mitgründer Andreas Gebhard.,True,True,False,"Christian Lindner, Andreas Gebhard, Geraldine de Bastion"
https://re-publica.com/de/session/resilienz-im-digitalen-zeitalter-oder-wie-man-lernt-die-gleichzeitigkeit-der-dinge-zu,0,2023-06-05 13:00:00+02:00,2023-06-05,13:00,2023-06-05 13:30:00+02:00,2023-06-05,13:30,0:30,Stage 4,resilienz-im-digitalen-zeitalter-oder-wie-man-lernt-die-gleichzeitigkeit-der-dinge-zu-ertragen,"Resilienz im digitalen Zeitalter, oder: Wie man lernt, die Gleichzeitigkeit der Dinge zu ertragen",Medien,Vortrag,de,Im vom Algorithmus getriebenen Feed liegen Freud und Leid verstörend nah beieinander,"Im vom Algorithmus getriebenen Feed liegen Freud und Leid verstörend nah beieinander. Auf unendliches Leid folgt niedliches Tier und umgekehrt. Wie man es schafft, die Gleichzeitigkeit der Dinge zu ertragen und trotzdem empathisch zu bleiben.",False,False,False,Eva Horn
https://re-publica.com/de/session/nur-noch-kurz-die-welt-retten-wie-man-eine-ngo-gruendet-und-was-das-mit-geld-zu-tun-hat,0,2023-06-05 13:00:00+02:00,2023-06-05,13:00,2023-06-05 13:30:00+02:00,2023-06-05,13:30,0:30,Stage 2,nur-noch-kurz-die-welt-retten-wie-man-eine-ngo-gründet-und-was-das-mit-geld-zu-tun-hat,Nur noch kurz die Welt retten: Wie man eine NGO gründet und was das mit Geld zu tun hat.,Arbeitswelten,Vortrag,de,"Demokratie lebt von einer Zivilgesellschaft, die sich einmischt – in Debatten, Prozesse und Entscheidungen","Demokratie lebt von einer Zivilgesellschaft, die sich einmischt – in Debatten, Prozesse und Entscheidungen. Was wir uns zu selten bewusst machen: Dieses Engagement kostet Zeit – und es kostet Geld. Wir wollen mit euch darüber sprechen, was es neben einer Idee, den richtigen Leuten und Motivation braucht, um eine NGO erfolgreich zu machen.",True,True,False,"Anna-Lena von Hodenberg, Gerald Hensel"
https://re-publica.com/de/session/kinderbetreuung-haushalt-pflege-von-angehoerigen-unbezahlte-arbeit-und-gender-care-gap,0,2023-06-05 13:00:00+02:00,2023-06-05,13:00,2023-06-05 13:30:00+02:00,2023-06-05,13:30,0:30,Trödelhalle,kinderbetreuung-haushalt-pflege-von-angehörigen-unbezahlte-arbeit-und-gender-care-gap,"Kinderbetreuung, Haushalt, Pflege von Angehörigen - Unbezahlte Arbeit und Gender Care Gap",Politik & Gesellschaft,Vortrag,de,Frauen leisten 52% mehr Care-Arbeit als Männer,"Frauen leisten 52% mehr Care-Arbeit als Männer. Anderthalb Mal mehr unsichtbare unbezahlte Arbeit.
Irgendwo zwischen Privilegien, Working Mom und Weaponized Incompetence, bleiben die Fragen: Was haben Gleichberechtigung, Gender Care Gap und Social Media miteinander zu tun?",False,False,False,Theresa Brückner
https://re-publica.com/de/session/why-hararis-homo-deus-story-our-technological-future-wrong,0,2023-06-05 13:00:00+02:00,2023-06-05,13:00,2023-06-05 13:30:00+02:00,2023-06-05,13:30,0:30,Stage 3,why-harari-s-homo-deus-story-of-our-technological-future-is-wrong,Why Harari’s Homo Deus’ story of our technological future is wrong,Technologie & Wissenschaft,Vortrag,en,Transhumanistic story-telling as presented in Harari’s book Homo Deus overestimates technology and underestimates wo/men,"Transhumanistic story-telling as presented in Harari’s book Homo Deus overestimates technology and underestimates wo/men. It lays out a dark science fiction path for the future of humanity and nature, one whose main benefit is to the coffers of the IT industry.",False,False,False,Sarah Spiekermann
https://re-publica.com/de/session/reuse-commons-weaving-generous-cities,0,2023-06-05 13:00:00+02:00,2023-06-05,13:00,2023-06-05 13:30:00+02:00,2023-06-05,13:30,0:30,Home Base,reuse-commons-weaving-generous-cities,Reuse Commons - weaving generous cities,Stadt & Land,Vortrag,en,Presentation of PhD research (Northumbria University / Mozilla Foundation) focused not on waste management but rather on waste prevention through...,Presentation of PhD research (Northumbria University / Mozilla Foundation) focused not on waste management but rather on waste prevention through collective practices of material reuse in cities and regions.,False,False,False,Felipe Schmidt Fonseca
https://re-publica.com/de/session/tincon-meetup,0,2023-06-05 13:45:00+02:00,2023-06-05,13:45,2023-06-05 14:45:00+02:00,2023-06-05,14:45,1:00,Home Base,tincon-meetup,TINCON Meetup,Lernen & Wissen,Meet Up,de,"Du interessierst dich für die TINCON, unsere Schwesterkonferenz für digitale Jugendkultur","Du interessierst dich für die TINCON, unsere Schwesterkonferenz für digitale Jugendkultur? Dann komm vorbei und unterhalte dich mit Carla! Sie ist seit 2019 die Programmleitung und freut sich auf den Austausch! <3",False,False,False,Carla Barzen
https://re-publica.com/de/session/gemeinsam-wird-es-ki-die-preisverleihung-der-civic-innovation-platform,0,2023-06-05 13:45:00+02:00,2023-06-05,13:45,2023-06-05 15:45:00+02:00,2023-06-05,15:45,2:00,Foyer,gemeinsam-wird-es-ki-die-preisverleihung-der-civic-innovation-platform,Gemeinsam wird es #KI - Die Preisverleihung der Civic Innovation Platform,Net for Good,Panel-Diskussion,de,"Wie kann Künstliche Intelligenz im Sinne des Gemeinwohls und zum Wohle nicht nur einiger weniger, sondern möglichst vieler eingesetzt werden","Wie kann Künstliche Intelligenz im Sinne des Gemeinwohls und zum Wohle nicht nur einiger weniger, sondern möglichst vieler eingesetzt werden? Bereits zum 3. Mal wurden hierzu Ideen im Rahmen des Ideenwettbewerbs der Civic Innovation Platform gesucht. Erfahrt bei der Preisverleihung, welche Teams überzeugen konnten und erfahrt mehr über die Ideen!",False,False,True,"Nermin Fazlic, Mads Pankow, Tanja Samrotzki"
https://re-publica.com/de/session/die-neue-schufa-im-dialog-mit-ihren-kritikerinnen-ueber-nutzen-von-kreditscoring-zwischen,0,2023-06-05 13:45:00+02:00,2023-06-05,13:45,2023-06-05 14:45:00+02:00,2023-06-05,14:45,1:00,Trödelhalle,die-neue-schufa-im-dialog-mit-ihren-kritiker-innen-über-nutzen-von-kreditscoring-zwischen-transparenz-fairness-und-datensouveränität,"Die neue Schufa im Dialog mit ihren Kritiker*innen: Über Nutzen von Kreditscoring zwischen Transparenz, Fairness und Datensouveränität",Wirtschaft & Verantwortung,Panel-Diskussion,de,Was ist eigentlich der Sinn und Zweck von Auskunfteien wie der SCHUFA,Was ist eigentlich der Sinn und Zweck von Auskunfteien wie der SCHUFA? Wer sollte in einer Gesellschaft das Risiko bei Zahlungsausfällen tragen? Und welche Art Transparenz ist beim Umgang mit Daten aus Sicht der Verbraucher:innen sinnvoll?,False,False,True,"Tanja  Birkholz, Arne Semsrott, Mark Schieritz"
https://re-publica.com/de/session/knackpunkt-professionelle-desinformation-vs-freie-meinungsaeusserung,0,2023-06-05 13:45:00+02:00,2023-06-05,13:45,2023-06-05 14:15:00+02:00,2023-06-05,14:15,0:30,Stage 3,knackpunkt-professionelle-desinformation-vs-freie-meinungsäußerung,Knackpunkt: Professionelle Desinformation vs. Freie Meinungsäußerung,Medien,Panel-Diskussion,de,Desinformation trifft das Herzstück einer demokratischen Medienordnung,"Desinformation trifft das Herzstück einer demokratischen Medienordnung: Das Recht auf freie Meinungsäußerung. Daher ist es oberstes Ziel der Medienregulierung, Mediennutzer:innen und auch das Mediensystem selbst, vor Desinformation zu schützen. Und das, ohne dabei das Recht auf freie Meinungsäußerung einzuschränken.",False,False,False,"Eva Flecken, Christoph Neuberger, Torben Klausa"
https://re-publica.com/de/session/arbeiten-fuer-das-bmf-digitalbegeisterte-kreative-koepfe-gesucht,0,2023-06-05 13:45:00+02:00,2023-06-05,13:45,2023-06-05 14:15:00+02:00,2023-06-05,14:15,0:30,Lightning Box 2,arbeiten-für-das-bmf-digitalbegeisterte-kreative-köpfe-gesucht,"Arbeiten für das BMF – digitalbegeisterte, kreative Köpfe gesucht",Arbeitswelten,Lightning Talk,de,Aufbau einer souveränen Cloud für die öffentliche Verwaltung,"Aufbau einer souveränen Cloud für die öffentliche Verwaltung? Design Thinking bei Gesetzesvorhaben? Ein SCRUM Master in der Amtsstube? Ein Gespräch über überraschende Aufgabenfelder und Jobprofile, die man nicht unbedingt im Bundesfinanzministerium erwarten würde.",False,False,True,Oliver Lamprecht
https://re-publica.com/de/session/culture-cash-crypto-toxic-relationship,0,2023-06-05 13:45:00+02:00,2023-06-05,13:45,2023-06-05 14:15:00+02:00,2023-06-05,14:15,0:30,Lightning Box 1,culture-cash-crypto-a-toxic-relationship,"Culture, Cash & Crypto, a toxic relationship",Kunst & Kultur,Lightning Talk,de,"Der Talk blickt auf die Abhängigkeit der Kunstszene von Mäzen:innen und staatlicher Förderung, Versuche, sich davon zu befreien, und das...","Der Talk blickt auf die Abhängigkeit der Kunstszene von Mäzen:innen und staatlicher Förderung, Versuche, sich davon zu befreien, und das Aufkommen von Blockchain und NFTs. Er untersucht kritisch, wie Spekulanten auf Kosten von Künstler:innen und der Öffentlichkeit profitieren, und hinterfragt den realen Nutzen dieser Technologien für die Kunstwelt.",False,False,True,"Nicolas Zimmer, Annette Kleffel"
https://re-publica.com/de/session/nfts-are-down-ai-looms-how-can-creatives-keep-their-cash-flowing,0,2023-06-05 13:45:00+02:00,2023-06-05,13:45,2023-06-05 14:45:00+02:00,2023-06-05,14:45,1:00,Stage 4,nfts-are-down-ai-looms-how-can-creatives-keep-their-cash-flowing,"NFTs are down, AI looms: How can creatives keep their cash flowing?",Kunst & Kultur,Panel-Diskussion,en,"With NFTs crashing and AI on the rise, it's not easy being a creative these days","With NFTs crashing and AI on the rise, it's not easy being a creative these days. Let's find out how artists, designers, illustrators can earn their cash despite - or with - ChatGPT, Midjourney & Co. and whether there is still potential in Web3 to open up new sources of income.",False,False,False,"Julia Schneider aka Doc J Snyder, Margaret  Warzecha, Niko Abramidis & NE, Wolfgang Kerler"
https://re-publica.com/de/session/ein-besseres-internet-ist-immer-noch-moeglich,0,2023-06-05 13:45:00+02:00,2023-06-05,13:45,2023-06-05 14:30:00+02:00,2023-06-05,14:30,0:45,Stage 1,ein-besseres-internet-ist-immer-noch-möglich,Ein besseres Internet ist immer noch möglich,Politik & Gesellschaft,Vortrag,de,Ein Rück- und Überblick auf die aktuellen netzpolitischen Debatten auf nationaler und europäischer Ebene,"Ein Rück- und Überblick auf die aktuellen netzpolitischen Debatten auf nationaler und europäischer Ebene. Was ist relevant, was braucht mehr Aufmerksamkeit? Wo gibt es Erfolg für die digitale Zivilgesellschaft zu sehen?",True,True,False,Markus Beckedahl
https://re-publica.com/de/session/informationeller-kapitalismus-das-milliardengeschaeft-mit-daten-und-datenschutz-als,0,2023-06-05 13:45:00+02:00,2023-06-05,13:45,2023-06-05 14:45:00+02:00,2023-06-05,14:45,1:00,Hoppetosse,informationeller-kapitalismus-das-milliardengeschäft-mit-daten-und-datenschutz-als-digitalisierungsschutz,Informationeller Kapitalismus: Das Milliardengeschäft mit Daten und Datenschutz als Digitalisierungsschutz,Net for Good,Vortrag,de,"Im Alltag erzählt niemand den Nachbarn, dass man Fußpilz hat","Im Alltag erzählt niemand den Nachbarn, dass man Fußpilz hat. Aber viele buchen Arzttermine online, und geben den Grund an. Was passiert wirklich mit unseren Daten im Internet und warum brauchen wir gerade in Zeiten der Digitalisierung Datenschutz dringend? Ein Appell für Informationelle Selbstbestimmung und mehr Wertschätzung für den Datenschutz.",False,False,False,"Thuy Nga Trinh, Alvar Freude"
